Unnamed: 0,Complex_Phrase,complex_percentage,frequency,length,aoa,aoa_test_based,syllable_count
3153,murdered,0.0,4.32,8,,,3
3154,murdering,20.0,3.72,9,,,3
3156,murders,10.0,4.05,7,,,2
3161,muted,75.0,3.42,5,9.28,9.28,2
3162,mutinied,100.0,2.06,8,,,3
3163,myoglobin,20.0,1.99,9,,,3
3165,mythological,70.0,3.06,12,10.72,10.72,5
3166,mythologies,30.0,2.49,11,,,4
3167,nailed,30.0,3.77,6,,,2
3169,narrating,90.0,2.92,9,,,3
3171,narratives,90.0,3.61,10,,,4
3180,nationalist,10.0,3.91,11,13.47,13.47,4
3181,nationalized,30.0,2.76,12,,,5
3182,nationally,0.0,3.84,10,,,4
3183,nationals,10.0,3.91,9,,,3
3184,nations,0.0,4.8,7,,,2
3193,negotiating,100.0,3.78,11,,,4
3194,negotiations,65.0,4.21,12,,,4
3198,neighbors,13.333333333333334,4.24,9,,,2
3204,nests,25.0,3.43,5,,,1
3205,netted,100.0,3.08,6,,,2
3207,neurons,20.0,3.71,7,,,2
3214,nicknamed,60.0,3.44,9,,,3
3215,nightshades,90.0,1.5,11,,,3
3220,nominated,60.0,4.18,9,,,4
3231,nonfatal,60.0,1.95,8,11.16,11.16,3
3237,notables,50.0,2.64,8,,,3
3241,notified,55.0,3.83,8,,,3
3242,noting,0.0,4.0,6,,,2
3246,numbering,10.0,3.27,9,,,3
3249,nuns,50.0,3.49,4,,,1
3251,nutrients,10.0,3.71,9,,,2
3258,observationally,70.0,1.48,15,,,6
3259,observed,10.0,4.39,8,,,2
3263,obtained,13.333333333333334,4.49,8,,,3
3264,occasions,22.5,4.26,9,,,3
3265,occupied,20.0,4.32,8,,,3
3268,occurred,18.333333333333332,4.57,8,,,2
3269,occurs,0.0,4.34,6,,,2
3271,oddest,40.0,2.6,6,,,2
3275,offered,10.0,4.86,7,,,3
3278,offload,70.0,2.76,7,11.87,11.87,2
3283,online,10.0,5.19,6,,,2
3284,op,0.0,4.42,2,12.43,12.43,1
3286,operated,15.0,4.35,8,,,4
3287,operating,0.0,4.75,9,,,4
3288,operations,0.0,4.87,10,,,4
3291,opinion’s,0.0,1.61,9,,,3
3293,opponents,20.0,4.23,9,,,3
3294,opportunities,20.0,4.61,13,,,5
3296,opposed,4.0,4.51,7,,,2
3297,opposes,10.0,3.36,7,,,3
3301,orbitals,10.0,2.64,8,,,3
3302,orchestral,90.0,3.26,10,11.12,11.12,3
3305,organizations,10.0,4.67,13,,,5
3307,organizes,10.0,3.08,9,,,4
3310,originated,60.0,3.8,10,,,5
3312,ousted,100.0,3.19,6,,,2
3314,outcrops,70.0,2.79,8,,,2
3318,outlined,40.0,3.87,8,,,3
3319,outlines,40.0,3.6,8,,,3
3320,outlining,40.0,3.31,9,,,3
3325,overcrowding,90.0,3.05,12,,,4
3327,overextended,50.0,2.4,12,,,5
3328,overlapping,55.0,3.56,11,10.33,10.33,4
3332,overseeing,40.0,3.38,10,,,3
3334,overspending,80.0,2.4,12,,,4
3336,overthrown,93.33333333333331,3.1,10,,,3
3337,overwhelming,100.0,4.08,12,9.94,9.94,4
3338,overwhelmingly,80.0,3.54,14,,,5
3341,owned,10.0,4.76,5,,,1
3342,owners,10.0,4.65,6,,,2
3350,painted,20.0,4.35,7,,,2
3351,paintings,10.0,4.2,9,,,2
3357,paperwork,40.0,3.84,9,7.53,7.53,3
3359,paralyzed,100.0,3.44,9,,,4
3361,parasites,40.0,3.5,9,,,4
3362,parasitic,30.0,3.27,9,11.83,11.83,4
3363,parasitism,80.0,2.27,10,14.36,14.36,4
3365,pardoned,100.0,3.11,8,,,3
3368,parked,10.0,3.91,6,,,2
3369,parliamentarians,30.0,2.95,16,,,5
3375,participants,10.0,4.4,12,,,4
3382,partnerships,0.0,3.82,12,,,3
3383,passed,10.0,4.92,6,,,1
3384,passengers,5.0,4.34,10,,,3
3387,passively,40.0,3.01,9,,,4
3390,patented,10.0,3.54,8,11.53,11.53,3
3391,patents,10.0,3.77,7,,,2
3395,patrolling,50.0,3.2,10,,,3
3396,patrols,30.0,3.48,7,,,2
3397,paws,60.0,3.43,4,,,1
3401,peculiarities,70.0,2.73,13,,,5
3404,pellets,40.0,3.26,7,,,2
3405,penalties,20.0,4.08,9,,,3
3411,perfectly,20.0,4.61,9,,,3
3413,performances,10.0,4.29,12,,,4
3414,performed,10.0,4.68,9,,,3
3416,performing,13.333333333333334,4.56,10,,,3
3422,permitted,10.0,4.13,9,,,3
3424,persisted,100.0,3.34,9,,,3
3426,pertaining,100.0,3.6,10,,,3
3430,photocopier,60.0,2.14,11,10.22,10.22,4
3432,photographs,5.0,4.34,11,,,3
3439,pictured,20.0,3.79,8,,,2
3442,pieces,10.0,4.72,6,,,2
3444,pillars,20.0,3.62,7,,,2
3446,pilots,0.0,4.12,6,,,2
3451,pitches,50.0,3.64,7,,,2
3452,pits,50.0,3.72,4,,,1
3456,plantations,50.0,3.46,11,,,3
3457,plated,30.0,3.45,6,,,2
3459,platforms,0.0,4.19,9,,,2
3461,playing,10.0,5.37,7,,,2
3464,pleas,62.5,3.51,5,,,1
3465,pleasantries,100.0,2.52,12,,,3
3470,plotted,30.0,3.31,7,,,2
3472,plummeting,100.0,2.68,10,,,3
3473,plundering,100.0,2.72,10,,,3
3474,plunged,90.0,3.4,7,,,2
3475,plutocrats,80.0,2.13,10,,,3
3476,poems,0.0,4.11,5,,,2
3477,policies,10.0,4.71,8,,,3
3478,policing,0.0,3.62,8,,,3
3480,politically,0.0,4.06,11,,,4
3481,politicians,0.0,4.54,11,,,4
3482,politicizing,60.0,2.31,12,,,5
3484,polling,5.0,3.83,7,10.19,10.19,2
3490,porphyrin,40.0,1.9,9,,,3
3492,portfolios,84.0,3.36,10,,,3
3496,posing,20.0,3.71,6,,,2
3498,positioned,7.5,3.79,10,,,4
3499,positions,0.0,4.63,9,,,3
3502,postdoctoral,30.0,3.13,12,14.94,14.94,4
3504,posters,10.0,3.99,7,,,2
3506,postmortem,60.0,2.75,10,12.22,12.22,3
3509,potentially,40.0,4.39,11,,,4
3511,pounds,0.0,4.53,6,,,1
3518,praised,20.0,4.02,7,,,2
3519,praises,20.0,3.51,7,,,2
3524,preached,30.0,3.37,8,,,2
3525,preceded,80.0,3.68,8,,,3
3527,predated,90.0,2.46,8,,,3
3528,predators,90.0,3.74,9,,,3
3530,predawn,100.0,2.04,7,9.83,9.83,2
3531,predicted,60.0,4.12,9,,,3
3534,preferred,40.0,4.35,9,,,2
3536,premiered,50.0,3.32,9,,,3
3540,preparations,20.0,3.87,12,,,4
3542,preparing,10.0,4.33,9,,,3
3548,preserved,36.0,4.07,9,,,3
3550,preserving,60.0,3.73,10,,,3
3553,presidents,0.0,4.08,10,,,3
3555,presumed,50.0,3.62,8,,,3
3560,prevented,5.0,4.09,9,,,3
3561,preventing,10.0,4.12,10,,,3
3563,previously,13.333333333333334,4.83,10,,,3
3569,primed,30.0,3.15,6,,,2
3573,principles,10.0,4.42,10,9.95,9.95,3
3578,privately,10.0,4.01,9,,,2
3583,probes,40.0,3.43,6,,,2
3589,proclaimed,70.0,3.77,10,,,3
3593,profoundly,30.0,3.51,10,,,3
3594,profundities,100.0,1.21,12,,,4
3595,programming,10.0,4.37,11,10.58,10.58,3
3597,prohibited,70.0,3.99,10,,,4
3598,prohibits,75.0,3.42,9,,,3
3600,projected,30.0,3.99,9,,,3
3602,promised,10.0,4.49,8,,,2
3604,prompted,95.0,3.88,8,,,2
3605,prompting,30.0,3.45,9,,,2
3614,proposed,6.666666666666667,4.71,8,,,2
3616,prospects,80.0,4.07,9,,,2
3620,protected,0.0,4.51,9,,,3
3621,protecting,0.0,4.3,10,,,3
3623,protesting,0.0,3.76,10,,,3
3624,protests,15.384615384615383,4.2,8,,,2
3628,provides,0.0,4.8,8,,,3
3629,providing,0.0,4.72,9,,,3
3631,provisioning,40.0,2.71,12,,,4
3634,proxies,55.0,3.08,7,,,2
3637,psychologists,60.0,3.56,13,,,4
3638,psychopath,90.0,3.32,10,13.22,13.22,3
3641,published,5.0,5.07,9,,,3
3643,publishes,0.0,3.55,9,,,3
3644,publishing,10.0,4.37,10,10.0,10.0,3
3645,pummeled,100.0,2.44,8,,,3
3647,punched,25.0,3.83,7,,,2
3648,punching,65.0,3.67,8,,,2
3649,pupates,100.0,1.17,7,,,3
3650,puppets,60.0,3.4,7,,,2
3652,purchasing,13.333333333333334,4.06,10,,,3
3655,purposes,10.0,4.51,8,,,3
3657,pursuing,40.0,3.96,8,,,2
3659,pygostyle,100.0,0.0,9,,,3
3660,quacks,30.0,2.6,6,,,1
3667,quelled,100.0,2.46,7,,,2
3668,questioned,6.666666666666667,4.02,10,,,3
3669,questioning,20.0,4.04,11,,,3
3670,questions,0.0,5.15,9,,,2
3672,quotas,20.0,3.33,6,,,2
3673,quoted,40.0,4.21,6,,,2
3674,quoting,20.0,3.72,7,,,2
3677,races,10.0,4.38,5,,,2
3679,racing,10.0,4.5,6,,,2
3680,radars,25.0,2.87,6,,,2
3681,raged,80.0,3.06,5,,,2
3683,raided,32.857142857142854,3.47,6,,,2
3684,raiding,60.0,3.27,7,,,2
3685,raids,6.666666666666667,3.89,5,,,1
3688,raised,16.666666666666668,4.84,6,,,1
3689,raises,10.0,4.05,6,,,2
3690,rallied,68.33333333333333,3.27,7,,,2
3691,rallies,30.0,3.64,7,,,2
3696,randomly,90.0,3.97,8,,,3
3698,ranged,35.0,3.74,6,,,2
3699,ranked,30.0,4.35,6,,,2
3701,raped,0.0,4.08,5,,,2
3702,rapist,40.0,3.62,6,12.05,12.05,2
3710,reacting,0.0,3.62,8,,,2
3712,reactions,0.0,4.24,9,,,2
3713,readied,40.0,2.59,7,,,2
3714,reaffirmed,86.66666666666667,3.12,10,,,3
3715,reagents,30.0,2.86,8,,,2
3719,reassured,100.0,3.11,9,,,3
3727,recalling,20.0,3.38,9,,,3
3728,recapitalize,90.0,1.66,12,13.56,13.56,5
3729,received,7.5,5.16,8,,,2
3735,recipients,50.0,3.82,10,,,3
3740,recognized,36.666666666666664,4.52,10,,,3
3741,recognizes,42.5,3.74,10,,,4
3742,recommended,40.0,4.5,11,,,4
3743,recorded,20.0,4.66,8,,,3
3744,recordings,10.0,3.9,10,,,3
3745,recovered,6.666666666666667,4.25,9,,,4
3746,recovering,50.0,3.84,10,,,4
3749,recycling,40.0,3.76,9,10.53,10.53,3
3750,rededicated,90.0,1.84,11,,,5
3752,reduced,30.0,4.64,7,,,2
3753,reefs,35.0,3.36,5,,,1
3754,reelected,50.0,2.95,9,,,3
3755,reexamined,40.0,2.03,10,,,4
3757,references,30.0,4.42,10,,,4
3758,referencing,20.0,3.36,11,,,4
3759,referred,16.0,4.61,8,,,2
3760,referring,20.0,4.35,9,,,3
3761,refers,20.0,4.25,6,,,2
3762,refinance,70.0,2.92,9,15.95,15.95,3
3763,refining,10.0,3.41,8,,,3
3766,reformed,50.0,3.61,8,,,3
3767,reforms,19.166666666666668,4.06,7,,,2
3771,refugees,36.0,4.26,8,,,3
3773,refused,10.0,4.54,7,,,2
3774,refusing,10.0,3.99,8,,,3
3775,refuted,60.0,3.07,7,,,3
3777,regained,30.0,3.49,8,,,3
3778,regarded,20.0,4.29,8,,,3
3781,regimes,0.0,3.53,7,,,3
3784,registered,16.666666666666668,4.52,10,,,3
3785,registering,10.0,3.46,11,,,4
3788,regulatory,10.0,4.23,10,12.05,12.05,3
3789,rehabilitation,60.0,3.99,14,13.53,13.53,5
3792,reinstatement,100.0,2.99,13,12.42,12.42,4
3793,reinterpretations,100.0,1.8,17,,,5
3794,reiterated,100.0,3.28,10,,,4
3795,rejected,10.0,4.37,8,,,3
3796,relates,10.0,3.82,7,,,3
3800,relatives,10.0,4.2,9,,,4
3802,released,17.333333333333332,5.05,8,,,2
3805,relies,10.0,3.81,6,,,2
3809,remained,10.0,4.62,8,,,3
3810,remaining,5.0,4.63,9,7.28,7.28,2
3812,remanded,80.0,3.21,8,,,3
3813,remiges,50.0,1.22,7,,,3
3815,remnants,100.0,3.51,8,,,2
3817,removed,10.0,4.79,7,,,2
3818,renderings,100.0,2.67,10,,,3
3821,renewed,15.0,4.04,7,,,3
3822,rentals,10.0,3.42,7,,,2
3824,repealing,63.333333333333336,3.08,9,,,3
3825,repeatedly,10.0,4.21,10,,,3
3827,replaced,10.0,4.55,8,,,2
3829,replacing,20.0,4.15,9,,,3
3831,reported,10.0,5.0,8,,,3
3833,reporters,5.0,4.01,9,,,3
3834,repossessed,100.0,2.55,11,,,4
3837,represented,10.0,4.53,11,,,4
3839,reproductions,30.0,2.93,13,,,4
3842,requested,20.0,4.33,9,,,3
3843,requesting,10.0,3.8,10,,,3
3845,required,15.0,5.02,8,,,2
3846,requires,10.0,4.67,8,,,3
3848,rescued,60.0,3.94,7,,,2
3849,rescues,20.0,3.25,7,,,2
3851,researched,0.0,3.56,10,,,3
3852,researchers,10.0,4.39,11,,,3
3853,researching,0.0,3.63,11,,,3
3855,resembled,70.0,3.33,9,,,3
3857,reserving,0.0,2.93,9,,,3
3859,residences,40.0,3.44,10,,,4
3862,residing,20.0,3.58,8,,,3
3863,resignations,20.0,2.82,12,,,4
3866,resins,20.0,2.94,6,,,2
3868,resistances,50.0,2.69,11,,,4
3869,resolved,33.333333333333336,4.1,8,,,3
3870,resonate,100.0,3.19,8,14.47,14.47,3
3872,resorts,0.0,3.75,7,,,2
3878,responded,34.0,4.26,9,,,3
3884,restoring,20.0,3.72,9,,,3
3885,restricted,20.0,4.19,10,8.11,8.11,3
3886,restricting,40.0,3.52,11,,,3
3887,restrictions,30.0,4.31,12,,,3
3888,restricts,30.0,3.12,9,,,2
3889,restructuring,50.0,3.62,13,12.53,12.53,4
3890,resulted,10.0,4.37,8,,,3
3892,resumed,30.0,3.76,7,,,3
3895,retaining,90.0,3.78,9,,,3
3897,retaliated,80.0,2.8,10,,,4
3898,reticular,60.0,2.13,9,11.3,11.3,4
3901,retracting,80.0,2.49,10,,,3
3903,retreating,100.0,3.27,10,,,3
3904,retreats,20.0,3.16,8,,,2
3906,returned,10.0,4.82,8,,,3
3907,returning,0.0,4.49,9,,,3
3908,reuniting,70.0,2.95,9,,,3
3909,revamped,100.0,3.18,8,,,3
3910,revealed,40.0,4.65,8,,,3
3911,reveals,40.0,4.34,7,,,2
3912,revered,80.0,3.34,7,,,3
3913,reversed,20.0,3.88,8,,,3
3920,ribs,20.0,3.8,4,,,1
3922,rifles,20.0,3.84,6,,,2
3924,ringleaders,100.0,2.32,11,,,3
3925,riots,10.0,3.87,5,,,1
3929,rises,10.0,4.07,5,,,2
3930,risks,10.0,4.35,5,,,1
3932,rivalries,70.0,3.17,9,,,3
3933,rivals,20.0,3.95,6,,,2
3934,roadblocks,20.0,2.93,10,,,2
3937,roamed,40.0,2.91,6,,,2
3939,rocked,50.0,3.53,6,,,2
3943,roles,20.0,4.44,5,,,1
3945,rolled,30.0,4.21,6,,,2
3946,rolls,15.0,4.23,5,,,1
3955,roundabouts,100.0,2.6,11,,,3
3956,rounds,10.0,4.3,6,,,1
3960,ruled,15.0,4.3,5,,,2
3962,rulers,15.0,3.7,6,,,2
3970,sacrificed,50.0,3.67,10,,,4
3971,sacrifices,50.0,3.72,10,,,4
3972,saddled,70.0,2.94,7,,,2
3975,sagging,80.0,2.93,7,,,2
3978,saluted,0.0,2.72,7,,,3
3980,sampling,60.0,3.75,8,,,2
3981,sanctioned,40.0,3.62,10,,,3
3988,satirical,90.0,3.36,9,12.39,12.39,4
3989,satisfied,10.0,4.28,9,9.68,9.68,3
3990,saturated,60.0,3.66,9,10.63,10.63,4
3999,scheduled,50.0,4.45,9,,,2
4001,schemes,25.0,4.03,7,,,2
4004,scientists,0.0,4.5,10,,,3
4006,scored,10.0,4.63,6,,,2
4007,scoring,0.0,4.36,7,,,2
4008,scrapped,100.0,3.51,8,,,2
4009,screamed,50.0,3.72,8,,,2
4010,screaming,50.0,4.35,9,,,2
4011,scripted,60.0,3.4,8,,,2
4015,sculptors,70.0,2.84,9,,,2
4017,seaplanes,70.0,2.05,9,,,3
4020,seasons,0.0,4.52,7,,,2
4029,sectors,0.0,4.07,7,,,2
4030,sects,35.0,3.14,5,,,1
4032,secured,10.0,4.23,7,,,2
4036,seeking,18.571428571428573,4.58,7,,,2
4037,seeping,40.0,2.74,7,,,2
4038,seized,62.5,4.03,6,,,2
4050,sentenced,30.0,4.09,9,,,3
4052,sentiments,50.0,3.55,10,,,3
4054,separated,20.0,4.3,9,,,4
4056,sequences,30.0,3.85,9,,,3
4063,served,15.0,4.81,6,,,1
4064,servers,0.0,4.05,7,,,2
4065,services,5.0,5.31,8,,,3
4070,setups,40.0,2.92,6,,,2
4074,sewed,40.0,2.89,5,,,2
4079,shared,10.0,4.68,6,,,1
4080,shares,17.5,4.6,6,,,1
4084,shattered,50.0,3.75,9,,,3
4086,sheets,10.0,4.16,6,,,1
4088,shelled,100.0,3.08,7,,,2
4089,shells,40.0,3.93,6,,,1
4092,shifting,30.0,3.98,8,,,2
4093,shifts,30.0,4.01,6,,,1
4095,shocked,5.0,4.27,7,,,2
4096,shooting,8.181818181818182,4.78,8,,,1
4099,shortlisting,100.0,1.64,12,,,3
4102,shots,10.0,4.63,5,,,1
4104,shouts,0.0,3.54,6,,,1
4109,siblings,100.0,4.05,8,,,2
4111,sighted,30.0,3.54,7,,,2
4112,sightings,50.0,3.28,9,,,2
4115,signed,10.0,4.85,6,,,1
4118,significantly,40.0,4.54,13,,,4
4119,signing,10.0,4.4,7,,,2
4120,signings,40.0,3.33,8,,,2
4124,simplest,10.0,3.65,8,,,2
4133,skidded,55.0,2.51,7,,,2
4136,slamming,80.0,3.35,8,,,2
4140,sliding,10.0,3.87,7,,,2
4142,slightest,70.0,3.77,9,,,2
4145,slumped,70.0,3.03,7,,,2
4146,smartphone,0.0,4.06,10,,,2
4147,smartphones,0.0,3.69,11,,,3
4148,smashed,20.0,3.84,7,,,2
4151,smuggling,95.0,3.54,9,,,2
4152,snapped,90.0,3.81,7,,,2
4154,snipers,83.33333333333333,3.25,7,,,2
4163,solutions,0.0,4.5,9,,,3
4169,sonatas,70.0,2.58,7,,,3
4172,sorted,40.0,3.83,6,,,2
4176,sources,40.0,4.84,7,,,2
4180,spamming,80.0,3.23,8,,,2
4181,sparking,50.0,3.08,8,,,2
4187,specifies,0.0,3.24,9,,,3
4190,spectrophotometer,80.0,2.05,17,,,6
4193,spelled,30.0,3.79,7,,,2
4195,sphagnum,10.0,2.26,8,,,2
4197,spilled,55.0,3.63,7,,,2
4202,spokesperson,50.0,3.64,12,10.5,10.5,4
4203,spokeswoman,50.0,3.12,11,12.25,12.25,4
4204,sponsorship,50.0,3.72,11,13.37,13.37,3
4205,spores,46.666666666666664,3.26,6,,,2
4206,sported,30.0,2.73,7,,,2
4211,spreading,50.0,4.19,9,,,2
4213,sprue,40.0,2.05,5,,,1
4215,stabbing,100.0,3.58,8,,,2
4219,staffed,100.0,3.35,7,,,2
4221,staged,40.0,3.83,6,,,2
4223,staking,80.0,2.9,7,,,2
4225,stalking,50.0,3.64,8,,,2
4226,stalks,70.0,3.16,6,,,1
4227,stalled,70.0,3.37,7,,,2
4231,standardized,80.0,3.64,12,10.42,10.42,4
4232,standoff,88.33333333333333,3.13,8,9.58,9.58,2
4235,starring,10.0,4.08,8,,,2
4238,starved,80.0,3.47,7,,,2
4243,statements,30.0,4.51,10,,,2
4245,stationed,30.0,3.71,9,,,3
4249,stayed,20.0,4.53,6,,,1
4251,stealing,40.0,4.23,8,,,2
4254,steered,90.0,3.13,7,,,2
4256,stemming,100.0,3.26,8,,,2
4258,stencils,100.0,2.49,8,,,2
4259,stepped,30.0,4.2,7,,,1
4262,stimulated,50.0,3.37,10,,,4
4263,stimulating,50.0,3.54,11,12.05,12.05,4
4265,stints,80.0,2.95,6,,,1
4270,stormed,70.0,3.3,7,,,2
4271,stowaways,60.0,2.17,9,,,3
4274,strains,40.0,3.72,7,,,1
4280,strengthening,40.0,3.82,13,,,3
4281,stressed,55.0,4.18,8,,,2
4283,strikes,5.0,4.25,7,,,2
4286,stripped,80.0,3.84,8,,,2
4287,stripping,70.0,3.52,9,,,2
4290,strongholds,100.0,2.95,11,,,2
4292,structurally,0.0,3.19,12,,,4
4295,struggling,55.0,4.33,10,,,2
4298,stumps,40.0,3.12,6,,,1
4299,stunned,100.0,3.68,7,,,2
4300,stylistic,10.0,3.14,9,11.58,11.58,3
4304,subjects,10.0,4.38,8,,,2
4305,submitted,20.0,4.32,9,,,3
4307,substances,45.0,3.93,10,,,3
4311,suburb,30.0,3.81,6,9.52,9.52,2
4315,succeeded,60.0,4.14,9,,,3
4317,successes,10.0,3.75,9,,,3
4322,suffered,20.0,4.52,8,,,3
4324,suffocated,80.0,2.87,10,,,4
4325,suggested,17.0,4.68,9,,,3
4329,sultans,10.0,2.47,7,,,2
4331,summoned,100.0,3.76,8,,,3
4332,summonsed,100.0,1.44,9,,,3
4335,supported,10.0,4.68,9,,,3
4336,supporters,5.0,4.46,10,,,3
4337,supportive,30.0,4.05,10,9.56,9.56,3
4341,surged,90.0,3.0,6,,,2
4343,surpassed,70.0,3.62,9,,,3
4346,surrounded,20.0,4.36,10,,,2
4350,suspected,20.0,4.15,9,,,3
4351,suspects,15.0,3.94,8,,,2
4354,suspiciously,55.0,3.08,12,,,4
4356,swarmed,100.0,2.83,7,,,2
4360,switched,35.0,4.14,8,,,2
4364,sympathies,60.0,3.23,10,,,3
4366,symphonic,60.0,2.84,9,13.47,13.47,3
4367,symphonies,15.0,2.79,10,,,3
4368,synapses,100.0,2.83,8,,,3
4369,systemic,15.0,3.74,8,14.26,14.26,3
4371,tackled,90.0,3.35,7,,,2
4372,tactic,40.0,3.71,6,11.0,11.0,2
4375,tailored,100.0,3.56,8,,,3
4377,talks,0.0,4.61,5,,,1
4378,tallest,10.0,3.5,7,,,2
4379,tanning,20.0,3.31,7,,,2
4382,targeted,25.0,4.22,8,,,3
4383,targeting,25.0,3.99,9,,,3
4384,targets,5.0,4.29,7,,,2
4386,tasked,10.0,3.53,6,,,2
4391,technically,0.0,4.1,11,,,4
4395,teen,0.0,4.33,4,7.95,7.95,1
4397,teenager,20.0,4.09,8,7.22,7.22,3
4402,televised,7.5,3.53,9,7.95,7.95,4
4405,temperatures,0.0,4.33,12,,,5
4407,tentacled,0.0,1.87,9,,,3
4408,tentacles,65.0,3.2,9,,,3
4414,termites,70.0,2.95,8,,,3
4424,texted,60.0,3.45,6,,,2
4430,theories,4.0,4.22,8,,,2
4437,thoroughfares,100.0,2.58,13,,,4
4442,threatened,66.0,4.36,10,,,3
4443,threatening,55.0,4.19,11,,,3
4444,threatens,65.0,3.75,9,,,2
4445,threats,10.0,4.28,7,,,1
4449,thrillers,30.0,2.97,9,,,2
4453,throwing,10.0,4.4,8,,,2
4456,thymine,20.0,2.01,7,15.0,15.0,2
4461,tightened,40.0,3.29,9,,,3
4462,tightening,30.0,3.3,10,,,3
4464,timeline,40.0,4.15,8,,,3
4468,titles,10.0,4.41,6,,,2
4471,toll,17.5,4.08,4,8.37,8.37,1
4473,tonnes,0.0,3.72,6,,,2
4475,topped,70.0,3.92,6,,,2
4477,torching,55.0,2.42,8,,,2
4480,tortured,60.0,3.78,8,,,3
4481,tossed,80.0,3.75,6,,,2
4484,tourists,10.0,4.06,8,,,2
4485,tournaments,80.0,3.84,11,,,3
4486,touted,90.0,3.19,6,,,2
4489,toxins,60.0,3.5,6,,,2
4493,trackers,20.0,3.1,8,,,2
4495,traders,10.0,3.95,7,,,2
4496,trading,5.0,4.63,7,,,1
4499,traditionally,30.0,4.06,13,,,4
4500,traffickers,80.0,3.01,11,,,3
4503,tragically,70.0,3.26,10,,,4
4505,trans,0.0,4.41,5,,,1
4507,transcribed,70.0,3.16,11,,,3
4510,transferred,50.0,4.36,11,,,2
4511,transforming,50.0,3.65,12,,,3
4514,transported,20.0,3.88,11,,,3
4515,trapping,40.0,3.38,8,,,2
4519,traveled,10.0,4.06,8,,,3
4520,travelled,0.0,3.98,9,,,3
4521,treated,0.0,4.71,7,,,1
4526,trematodes,50.0,1.66,10,,,4
4528,trending,50.0,3.62,8,,,2
4531,tributaries,100.0,3.15,11,,,4
4532,tributes,80.0,3.27,8,,,3
4534,triggered,90.0,3.99,9,,,3
4535,triggering,30.0,3.48,10,,,3
4541,trophies,45.0,3.67,8,,,2
4545,trove,50.0,3.04,5,14.45,14.45,1
4548,trypanosome,30.0,1.33,11,,,4
4550,tumbled,100.0,3.01,7,,,2
4552,tusks,65.0,2.8,5,,,1
4553,tweeted,30.0,4.09,7,,,2
4560,unacceptable,30.0,3.87,12,9.94,9.94,5
4561,unalloyed,100.0,2.03,9,16.5,16.5,3
4563,unanswered,50.0,3.31,10,7.94,7.94,4
4565,unblock,30.0,2.72,7,9.05,9.05,2
4566,unblocked,20.0,2.59,9,9.61,9.61,3
4570,unconditionally,70.0,3.16,15,,,6
4573,undergoing,10.0,3.71,10,,,3
4574,undergone,30.0,3.58,9,,,3
4578,undermined,50.0,3.32,10,,,4
4579,undermines,80.0,3.13,10,,,4
4582,underscores,100.0,2.92,11,,,4
4585,undisclosed,60.0,3.37,11,11.37,11.37,4
4586,unease,40.0,2.78,6,8.42,8.42,2
4589,unfolded,70.0,3.16,8,,,3
4593,unleashed,100.0,3.47,9,,,3
4594,unleashing,80.0,2.85,10,,,3
4595,unlocked,30.0,3.76,8,,,3
4601,unsanctioned,100.0,2.36,12,14.11,14.11,4
4603,unsubtle,100.0,1.97,8,,,3
4604,unsuccessfully,20.0,3.28,14,,,5
4606,unveiled,100.0,3.76,8,,,3
4607,unwinnable,70.0,2.29,10,11.35,11.35,4
4609,upgraded,20.0,3.93,8,,,3
4614,uracil,20.0,1.97,6,,,3
4615,urged,53.333333333333336,4.01,5,,,2
4617,urges,10.0,3.69,5,,,2
4618,urging,90.0,3.68,6,,,2
4620,username,7.5,3.76,8,,,3
4621,usernames,10.0,2.89,9,,,4
4624,vacationing,80.0,2.86,11,,,4
4625,vaguely,80.0,3.47,7,,,3
4629,valuing,15.0,3.08,7,,,2
4631,vanes,65.0,2.3,5,,,2
4632,vanished,100.0,3.72,8,,,3
4633,vanishing,80.0,3.27,9,8.32,8.32,3
4639,venues,60.0,3.92,6,,,2
4640,verified,10.0,3.94,8,,,3
4643,versions,25.0,4.35,8,,,2
4644,vertebrae,60.0,3.21,9,,,2
4645,vertebrates,40.0,2.96,11,,,4
4648,vessels,18.181818181818183,4.2,7,,,2
4650,viability,40.0,3.44,9,14.3,14.3,4
4655,vied,50.0,2.45,4,,,1
4656,viewed,10.0,4.31,6,,,1
4659,violated,40.0,3.91,8,,,3
4660,violates,35.0,3.49,8,,,3
4661,violating,10.0,3.73,9,,,3
4663,violations,50.0,3.99,10,,,3
4667,virulently,90.0,2.09,10,,,4
4672,visited,10.0,4.5,7,,,3
4673,vitae,10.0,2.8,5,,,1
4676,volunteered,90.0,3.63,11,,,4
4678,voting,0.0,4.62,6,,,1
4679,vowed,65.0,3.39,5,,,2
4682,waged,70.0,3.2,5,,,2
4684,waited,10.0,4.26,6,,,2
4691,warned,10.0,4.18,6,,,2
4693,warring,0.0,3.14,7,10.44,10.44,2
4698,waters,10.0,4.45,6,,,2
4701,waves,10.0,4.37,5,,,1
4703,weakening,30.0,3.4,9,,,3
4706,wealthiest,60.0,3.29,10,,,2
4707,weaponry,80.0,3.36,8,11.3,11.3,3
4708,weapons,10.0,4.75,7,,,2
4709,wears,30.0,4.08,5,,,1
4711,wedged,100.0,2.9,6,,,2
4712,weighing,10.0,3.84,8,,,2
4713,weighs,0.0,3.69,6,,,1
4719,werent,10.0,2.92,6,,,2
4727,wider,20.0,4.24,5,,,2
